id,relative_path,filename,containing_directory,folder_artist_guess,tag_artist,tag_album_artist,tag_album,tag_title,tag_track_number,tag_disc_number,tag_year,tag_genre,metadata_status,confidence,reason
9000,music/Nothingface/Violence/02 - Bleeder.mp3,02 - Bleeder.mp3,Violence,Nothingface,Nothingface,,Violence,Bleeder,02,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9001,music/Nothingface/Violence/03 - Same Solution.mp3,03 - Same Solution.mp3,Violence,Nothingface,Nothingface,,Violence,Same Solution,03,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9002,music/Nothingface/Violence/04 - For All The Sin.mp3,04 - For All The Sin.mp3,Violence,Nothingface,Nothingface,,Violence,For All The Sin,04,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9003,music/Nothingface/Violence/05 - Can't Wait For Violence.mp3,05 - Can't Wait For Violence.mp3,Violence,Nothingface,Nothingface,,Violence,Can't Wait For Violence,05,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9004,music/Nothingface/Violence/06 - Dead Like Me.mp3,06 - Dead Like Me.mp3,Violence,Nothingface,Nothingface,,Violence,Dead Like Me,06,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9005,music/Nothingface/Violence/07 - Blue Skin.mp3,07 - Blue Skin.mp3,Violence,Nothingface,Nothingface,,Violence,Blue Skin,07,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9006,music/Nothingface/Violence/08 - Filthy.mp3,08 - Filthy.mp3,Violence,Nothingface,Nothingface,,Violence,Filthy,08,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9007,music/Nothingface/Violence/09 - Hidden Hands.mp3,09 - Hidden Hands.mp3,Violence,Nothingface,Nothingface,,Violence,Hidden Hands,09,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9008,music/Nothingface/Violence/10 - American Love.mp3,10 - American Love.mp3,Violence,Nothingface,Nothingface,,Violence,American Love,10,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9009,music/Nothingface/Violence/11 - Everlasting Gobstopper.mp3,11 - Everlasting Gobstopper.mp3,Violence,Nothingface,Nothingface,,Violence,Everlasting Gobstopper,11,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9010,music/Nothingface/Violence/12 - Piss And Vineger.mp3,12 - Piss And Vineger.mp3,Violence,Nothingface,Nothingface,,Violence,Piss And Vineger,12,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
9011,music/Oasis/(What's the Story) Morning Glory_/AWXY.mp3,AWXY.mp3,(What's the Story) Morning Glory_,Oasis,Oasis,,(What's the Story) Morning Glory?,Wonderwall,3,,,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
9012,music/Oasis/(What's the Story) Morning Glory_/IGHN.mp3,IGHN.mp3,(What's the Story) Morning Glory_,Oasis,Oasis,,(What's the Story) Morning Glory?,Champagne Supernova,12,,,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
9013,music/Oasis/No album info/JJHJ.mp3,JJHJ.mp3,No album info,Oasis,Oasis,,,Bittersweet Symphony,,,,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
9014,music/Offspring/Smash/HRFI.mp3,HRFI.mp3,Smash,Offspring,Offspring,Offspring,Smash,Self Esteem,8,,1994,Alternative/Rock,confirmed,1.0,album_artist matches folder artist guess
9015,music/Oldies/Al Green/No album info/MGTG.mp3,MGTG.mp3,No album info,Oldies,Al Green,,,Lean On Me,00,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9016,music/Oldies/Ben E. King/No album info/DFWL.mp3,DFWL.mp3,No album info,Oldies,Ben E. King,,,Stand by Me,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9017,music/Oldies/Bob Dylan/No album info/QWXI.m4a,QWXI.m4a,No album info,Oldies,Bob Dylan,,,Mr. Tambourine Man,6/10,1/1,1965,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9018,music/Oldies/Bob Dylan/No album info/YJGZ.m4a,YJGZ.m4a,No album info,Oldies,Bob Dylan,,,Blowin' In The Wind,2/10,1/1,1963,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9019,music/Oldies/City Of Angels/City of Angels [Original Soundtrack]/JOXW.mp3,JOXW.mp3,City of Angels [Original Soundtrack],Oldies,City Of Angels,,City of Angels [Original Soundtrack],"Mama, You Got a Daughter",5,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9020,music/Oldies/Gladys Knight & the Pips/Rock On 1973/KUDA.mp3,KUDA.mp3,Rock On 1973,Oldies,Gladys Knight & the Pips,,Rock On 1973,Midnight Train to Georgia,03,,1996,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9021,music/Oldies/James Brown/No album info/JZGC.mp3,JZGC.mp3,No album info,Oldies,James Brown,,,Get Up Sex Machine,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9022,music/Oldies/James Taylor/Greatest Hits/GBEJ.mp3,GBEJ.mp3,Greatest Hits,Oldies,James Taylor,,Greatest Hits,How Sweet It Is (To Be Loved By You),9,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9023,music/Oldies/Jerry Lee Lewis/Original Sun Greatest Hits/OZCB.m4a,OZCB.m4a,Original Sun Greatest Hits,Oldies,Jerry Lee Lewis,,Original Sun Greatest Hits,Great Balls Of Fire,2/18,1/1,1984,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9024,music/Oldies/Jerry Lee Lewis/Original Sun Greatest Hits/XWSD.m4a,XWSD.m4a,Original Sun Greatest Hits,Oldies,Jerry Lee Lewis,,Original Sun Greatest Hits,Whole Lotta Shakin' Goin' On,1/18,1/1,1984,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9025,music/Oldies/John Lee Hooker/No album info/MUCZ.m4a,MUCZ.m4a,No album info,Oldies,John Lee Hooker,,,Boom Boom Boom,8/16,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9026,music/Oldies/John Lennon/The John Lennon Collection/HGLU.m4a,HGLU.m4a,The John Lennon Collection,Oldies,John Lennon,,The John Lennon Collection,Happy Xmas (War Is Over),8/19,1/1,1971,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9027,music/Oldies/John Lennon/The John Lennon Collection/VSQM.m4a,VSQM.m4a,The John Lennon Collection,Oldies,John Lennon,,The John Lennon Collection,Stand By Me,11/19,1/1,1975,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9028,music/Oldies/John Lennon/The John Lennon Collection/ZPFI.m4a,ZPFI.m4a,The John Lennon Collection,Oldies,John Lennon,,The John Lennon Collection,Imagine,9/19,1/1,1971,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9029,music/Oldies/Marvin Gaye/No album info/YYUX.mp3,YYUX.mp3,No album info,Oldies,Marvin Gaye,,,Let's Get It On,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9030,music/Oldies/Merle Haggard/No album info/HHUL.mp3,HHUL.mp3,No album info,Oldies,Merle Haggard,,,I Just Think I'll Stay Here & Drink,00,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9031,music/Oldies/Merle Haggard/No album info/NGGN.mp3,NGGN.mp3,No album info,Oldies,Merle Haggard,,,Mama Tried,00,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9032,music/Oldies/Merle Haggard/No album info/ZMLT.mp3,ZMLT.mp3,No album info,Oldies,Merle Haggard,,,I Can't Stop Loving You,00,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9033,music/Oldies/Merle Haggard/Platoon/VZRQ.m4a,VZRQ.m4a,Platoon,Oldies,Merle Haggard,,Platoon,Okie From Muskogee,3/11,1/1,1986,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9034,music/Oldies/Nancy Sinatra/No album info/GDKS.mp3,GDKS.mp3,No album info,Oldies,Nancy Sinatra,,,These Boots are Made for Walki,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9035,music/Oldies/Neil Diamond/No album info/FYHB.mp3,FYHB.mp3,No album info,Oldies,Neil Diamond,,,Coming to America,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9036,music/Oldies/Otis Redding/Platoon/QCYZ.m4a,QCYZ.m4a,Platoon,Oldies,Otis Redding,,Platoon,(Sittin' On) The Dock Of The Bay,8/11,1/1,1986,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9037,music/Oldies/Percy Sledge/Platoon/VDIQ.m4a,VDIQ.m4a,Platoon,Oldies,Percy Sledge,,Platoon,When A Man Loves A Woman,9/11,1/1,1986,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9038,"music/Oldies/Peter, Paul & Mary/No album info/ENYJ.mp3",ENYJ.mp3,No album info,Oldies,"Peter, Paul & Mary",,,Leaving on a Jet Plane,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9039,music/Oldies/Ray Charles/No album info/SUTV.mp3,SUTV.mp3,No album info,Oldies,Ray Charles,,,America The Beautiful,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9040,music/Oldies/Richie Valens/No album info/OILL.m4a,OILL.m4a,No album info,Oldies,Richie Valens,,,La Bamba,12/17,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9041,music/Oldies/Righteous Brothers/No album info/BRXT.mp3,BRXT.mp3,No album info,Oldies,Righteous Brothers,,,You've Lost that Loving Feeling,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9042,music/Oldies/Simon & Garfunkel/No album info/CVCM.m4a,CVCM.m4a,No album info,Oldies,Simon & Garfunkel,,,Mrs. Robinson,16/16,1/2,1968,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9043,music/Oldies/Smokey Robinson/Platoon/CIGM.m4a,CIGM.m4a,Platoon,Oldies,Smokey Robinson,,Platoon,Tracks Of My Tears,2/11,1/1,1986,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9044,music/Oldies/The Beach Boys/No album info/DVBI.m4a,DVBI.m4a,No album info,Oldies,The Beach Boys,,,I Get Around,10/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9045,music/Oldies/The Beach Boys/No album info/KHSA.mp3,KHSA.mp3,No album info,Oldies,The Beach Boys,,,California Girl,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9046,music/Oldies/The Beach Boys/No album info/OPUU.m4a,OPUU.m4a,No album info,Oldies,The Beach Boys,,,Good Vibrations,19/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9047,music/Oldies/The Beach Boys/No album info/QYRC.m4a,QYRC.m4a,No album info,Oldies,The Beach Boys,,,Barbara Ann,15/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9048,music/Oldies/The Beach Boys/No album info/REYJ.mp3,REYJ.mp3,No album info,Oldies,The Beach Boys,,,"Fun, Fun, Fun",,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9049,music/Oldies/The Beach Boys/No album info/WJNL.m4a,WJNL.m4a,No album info,Oldies,The Beach Boys,,,Surfer Girl,5/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9050,music/Oldies/The Beach Boys/No album info/WMNQ.m4a,WMNQ.m4a,No album info,Oldies,The Beach Boys,,,Help Me Rhonda,13/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9051,music/Oldies/The Beach Boys/No album info/XAEW.mp3,XAEW.mp3,No album info,Oldies,The Beach Boys,,,Surfin' U.S.A.,,,1963,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9052,music/Oldies/The Beach Boys/No album info/XESW.m4a,XESW.m4a,No album info,Oldies,The Beach Boys,,,Wouldn't It Be Nice,17/20,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9053,music/Oldies/The Beatles/Abbey Road/JQBK.mp3,JQBK.mp3,Abbey Road,Oldies,The Beatles,,Abbey Road,Something,02,,1969,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9054,music/Oldies/The Beatles/No album info/UWRX.mp3,UWRX.mp3,No album info,Oldies,The Beatles,,,And I Love Her,,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9055,music/Oldies/The Beatles/The Beatles Help/MHOM.mp3,MHOM.mp3,The Beatles Help,Oldies,The Beatles,,The Beatles Help,Yesterday,13,,1965,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9056,music/Oldies/The Blues Brothers/The Definitive Collection/FKBZ.mp3,FKBZ.mp3,The Definitive Collection,Oldies,The Blues Brothers,,The Definitive Collection,Think,19,,,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9057,music/Oldies/The Four Tops/No album info/YCCW.m4a,YCCW.m4a,No album info,Oldies,The Four Tops,,,I Can't Help Myself (Sugar Pie Honey Bunch),8/16,1/2,1966,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9058,music/Oldies/The Temptations/17 Greatest Hits/TUWL.mp3,TUWL.mp3,17 Greatest Hits,Oldies,The Temptations,The Temptations,17 Greatest Hits,Ain't Too Proud to Beg,4,,1966,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9059,music/Oldies/Various Artists/Rock 'n Roll Relix 1964-1965/GRVY.mp3,GRVY.mp3,Rock 'n Roll Relix 1964-1965,Oldies,Various Artists,Various Artists,Rock 'n Roll Relix 1964-1965,"Oh, Pretty Woman",3,,1996,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9060,music/Oldies/Various Artists/Rock 'n Roll Relix 1964-1965/IEBG.mp3,IEBG.mp3,Rock 'n Roll Relix 1964-1965,Oldies,Various Artists,Various Artists,Rock 'n Roll Relix 1964-1965,Chapel of Love,2,,1996,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9061,music/Oldies/Various Artists/Rock 'n Roll Relix 1964-1965/JXJI.mp3,JXJI.mp3,Rock 'n Roll Relix 1964-1965,Oldies,Various Artists,Various Artists,Rock 'n Roll Relix 1964-1965,Do You Believe in Magic?,13,,1996,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9062,music/Oldies/Various Artists/Rock 'n Roll Relix 1964-1965/OTUB.mp3,OTUB.mp3,Rock 'n Roll Relix 1964-1965,Oldies,Various Artists,Various Artists,Rock 'n Roll Relix 1964-1965,Hang on Sloopy,14,,1996,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9063,music/Oldies/Wilson Pickett/Classic Rock_ 1965/LHZY.mp3,LHZY.mp3,Classic Rock_ 1965,Oldies,Wilson Pickett,,Classic Rock: 1965,In the Midnight Hour,03,,1987,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9064,music/Oldies/Wilson Pickett/No album info/TBYP.m4a,TBYP.m4a,No album info,Oldies,Wilson Pickett,,,Land Of 1000 Dances,5/16,1/2,1966,Oldies,metadata-conflict,0.6,metadata artist differs from folder artist guess
9065,music/Opeth/Blackwater Park/01 - The Leper Affinity.mp3,01 - The Leper Affinity.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,The Leper Affinity,01,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9066,music/Opeth/Blackwater Park/02 - Bleak.mp3,02 - Bleak.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,Bleak,02,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9067,music/Opeth/Blackwater Park/03 - Harvest.mp3,03 - Harvest.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,Harvest,03,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9068,music/Opeth/Blackwater Park/04 - The Drapery Falls.mp3,04 - The Drapery Falls.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,The Drapery Falls,04,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9069,music/Opeth/Blackwater Park/05 - Dirge for November.mp3,05 - Dirge for November.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,Dirge for November,05,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9070,music/Opeth/Blackwater Park/06 - The Funeral Portrait.mp3,06 - The Funeral Portrait.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,The Funeral Portrait,06,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9071,music/Opeth/Blackwater Park/07 - Patterns in the Ivy.mp3,07 - Patterns in the Ivy.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,Patterns in the Ivy,07,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9072,music/Opeth/Blackwater Park/08 - Blackwater Park.mp3,08 - Blackwater Park.mp3,Blackwater Park,Opeth,Opeth,,Blackwater Park,Blackwater Park,08,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9073,music/Opeth/Damnation/01 - Windowpane.mp3,01 - Windowpane.mp3,Damnation,Opeth,Opeth,,Damnation,Windowpane,01,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9074,music/Opeth/Damnation/02 - In My Time Of Need.mp3,02 - In My Time Of Need.mp3,Damnation,Opeth,Opeth,,Damnation,In My Time Of Need,02,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9075,music/Opeth/Damnation/03 - Death Whispered A Lullaby.mp3,03 - Death Whispered A Lullaby.mp3,Damnation,Opeth,Opeth,,Damnation,Death Whispered A Lullaby,03,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9076,music/Opeth/Damnation/04 - Closure.mp3,04 - Closure.mp3,Damnation,Opeth,Opeth,,Damnation,Closure,04,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9077,music/Opeth/Damnation/05 - Hope Leaves.mp3,05 - Hope Leaves.mp3,Damnation,Opeth,Opeth,,Damnation,Hope Leaves,05,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9078,music/Opeth/Damnation/06 - To Rid The Disease.mp3,06 - To Rid The Disease.mp3,Damnation,Opeth,Opeth,,Damnation,To Rid The Disease,06,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9079,music/Opeth/Damnation/07 - Ending Credits.mp3,07 - Ending Credits.mp3,Damnation,Opeth,Opeth,,Damnation,Ending Credits,07,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9080,music/Opeth/Damnation/08 - Weakness.mp3,08 - Weakness.mp3,Damnation,Opeth,Opeth,,Damnation,Weakness,08,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9081,music/Opeth/Deliverance/01 - Wreath.mp3,01 - Wreath.mp3,Deliverance,Opeth,Opeth,,Deliverance,Wreath,01,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9082,music/Opeth/Deliverance/02 - Deliverance.mp3,02 - Deliverance.mp3,Deliverance,Opeth,Opeth,,Deliverance,Deliverance,2,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9083,music/Opeth/Deliverance/03 - A Fair Judgement.mp3,03 - A Fair Judgement.mp3,Deliverance,Opeth,Opeth,,Deliverance,A Fair Judgement,03,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9084,music/Opeth/Deliverance/04 - For Absent Friends.mp3,04 - For Absent Friends.mp3,Deliverance,Opeth,Opeth,,Deliverance,For Absent Friends,04,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9085,music/Opeth/Deliverance/05 - Master's Apprentices.mp3,05 - Master's Apprentices.mp3,Deliverance,Opeth,Opeth,,Deliverance,Master's Apprentices,05,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9086,music/Opeth/Deliverance/06 - By The Pain I See In Others.mp3,06 - By The Pain I See In Others.mp3,Deliverance,Opeth,Opeth,,Deliverance,By The Pain I See In Others,6,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9087,music/Opeth/Ghost Reveries/01 - Ghost Of Perdition.mp3,01 - Ghost Of Perdition.mp3,Ghost Reveries,Opeth,Opeth,,Ghost Reveries,Ghost Of Perdition,01,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
9088,music/Opeth/Ghost Reveries/02 - The Baying Of The Hounds.mp3,02 - The Baying Of The Hounds.mp3,Ghost Reveries,Opeth,Opeth,,Ghost Reveries,The Baying Of The Hounds,02,,,Black/Death Metal,confirmed,0.98,artist tag matches folder artist guess
